slot12,kind,sentence,title,author
12:30,half_past,"At half-past twelve the train stopped at Burhampoor where Passepartout was able to purchase some Indian slippers, ornamented with false pearls, in which, with evident vanity, he proceeded to encase his feet.",Around the World in Eighty Days,Jules Verne
08:00,oclock,"The train stopped, at eight o’clock, in the midst of a glade some fifteen miles beyond Rothal, where there were several bungalows, and workmen’s cabins.",Around the World in Eighty Days,Jules Verne
12:00,noon,"A steamer leaves Calcutta for Hong Kong at noon, on the 25th.",Around the World in Eighty Days,Jules Verne
09:00,oclock,"The Parsee perched himself on the elephant’s neck, and at nine o’clock they set out from the village, the animal marching off through the dense forest of palms by the shortest cut.",Around the World in Eighty Days,Jules Verne
12:00,noon,At noon the Parsee gave the signal of departure.,Around the World in Eighty Days,Jules Verne
12:00,noon,"Kiouni, resuming his rapid gait, soon descended the lower spurs of the Vindhias, and towards noon they passed by the village of Kallenger, on the Cani, one of the branches of the Ganges.",Around the World in Eighty Days,Jules Verne
02:00,oclock,At two o’clock the guide entered a thick forest which extended several miles; he preferred to travel under cover of the woods.,Around the World in Eighty Days,Jules Verne
06:00,oclock,"As soon as night fell, about six o’clock, they decided to make a reconnaissance around the pagoda.",Around the World in Eighty Days,Jules Verne
12:00,midnight,"They waited till midnight; but no change took place among the guards, and it became apparent that their yielding to sleep could not be counted on.",Around the World in Eighty Days,Jules Verne
12:30,half_past,"They reached the walls about half-past twelve, without having met anyone; here there was no guard, nor were there either windows or doors.",Around the World in Eighty Days,Jules Verne
12:00,noon,“I am only due at Allahabad tomorrow before noon.” “But what can you hope to do?” asked Sir Francis.,Around the World in Eighty Days,Jules Verne
07:00,oclock,"They made a halt at seven o’clock, the young woman being still in a state of complete prostration.",Around the World in Eighty Days,Jules Verne
10:00,oclock,"The station at Allahabad was reached about ten o’clock, and, the interrupted line of railway being resumed, would enable them to reach Calcutta in less than twenty-four hours.",Around the World in Eighty Days,Jules Verne
12:00,noon,"Phileas Fogg would thus be able to arrive in time to take the steamer which left Calcutta the next day, October 25th, at noon, for Hong Kong.",Around the World in Eighty Days,Jules Verne
12:30,half_past,At half-past twelve the train stopped at Benares.,Around the World in Eighty Days,Jules Verne
12:00,noon,"Calcutta was reached at seven in the morning, and the packet left for Hong Kong at noon; so that Phileas Fogg had five hours before him.",Around the World in Eighty Days,Jules Verne
12:00,noon,"“But the steamer leaves at noon!” observed Passepartout, nervously.",Around the World in Eighty Days,Jules Verne
12:00,noon,"“We shall be on board by noon,” replied his master, placidly.",Around the World in Eighty Days,Jules Verne
12:00,noon,Before noon we shall be on board.” But he was by no means reassured.,Around the World in Eighty Days,Jules Verne
08:30,half_past,"At half-past eight the door opened, the policeman appeared, and, requesting them to follow him, led the way to an adjoining hall.",Around the World in Eighty Days,Jules Verne
11:00,oclock,"At eleven o’clock the “Rangoon” rode out of Singapore harbour, and in a few hours the high mountains of Malacca, with their forests, inhabited by the most beautifully-furred tigers in the world, were lost to view.",Around the World in Eighty Days,Jules Verne
05:00,oclock,Land was not signalled until five o’clock on the morning of the 6th; the steamer was due on the 5th.,Around the World in Eighty Days,Jules Verne
01:00,oclock,"At one o’clock the “Rangoon” was at the quay, and the passengers were going ashore.",Around the World in Eighty Days,Jules Verne
08:00,oclock,"It was then eight o’clock; at half-past nine, it being then high tide, the “Carnatic” would leave the harbour.",Around the World in Eighty Days,Jules Verne
09:30,half_past,"It was then eight o’clock; at half-past nine, it being then high tide, the “Carnatic” would leave the harbour.",Around the World in Eighty Days,Jules Verne
03:00,oclock,It was now three o’clock; and pilot-boat No.,Around the World in Eighty Days,Jules Verne
03:15,minutes_past,"“It’s certain,” thought he, “though rascal as he is, he is a polite one!” The sails and the English flag were hoisted at ten minutes past three.",Around the World in Eighty Days,Jules Verne
10:00,oclock,"A brisk breeze arose about ten o’clock; but, though it might have been prudent to take in a reef, the pilot, after carefully examining the heavens, let the craft remain rigged as before.",Around the World in Eighty Days,Jules Verne
12:00,midnight,"Fogg and Aouda descended into the cabin at midnight, having been already preceded by Fix, who had lain down on one of the cots.",Around the World in Eighty Days,Jules Verne
12:00,noon,"The breeze subsided a little towards noon, and set in from the south-west.",Around the World in Eighty Days,Jules Verne
08:00,oclock,The storm of rain and wind descended upon them towards eight o’clock.,Around the World in Eighty Days,Jules Verne
12:00,noon,"There were some signs of a calm at noon, and these became more distinct as the sun descended toward the horizon.",Around the World in Eighty Days,Jules Verne
12:00,noon,"All sails were now hoisted, and at noon the “Tankadere” was within forty-five miles of Shanghai.",Around the World in Eighty Days,Jules Verne
06:00,oclock,"Still, the “Tankadere” was so light, and her fine sails caught the fickle zephyrs so well, that, with the aid of the currents John Bunsby found himself at six o’clock not more than ten miles from the mouth of Shanghai River.",Around the World in Eighty Days,Jules Verne
03:00,oclock,"Batulcar, was to commence at three o’clock, and soon the deafening instruments of a Japanese orchestra resounded at the door.",Around the World in Eighty Days,Jules Verne
03:00,oclock,"Before three o’clock the large shed was invaded by the spectators, comprising Europeans and natives, Chinese and Japanese, men, women and children, who precipitated themselves upon the narrow benches and into the boxes opposite the stage.",Around the World in Eighty Days,Jules Verne
06:30,half_past,"At half-past six, the very hour of departure, Mr.",Around the World in Eighty Days,Jules Verne
06:00,oclock,"Fogg, on reaching shore, proceeded to find out at what hour the first train left for New York, and learned that this was at six o’clock p.m.; he had, therefore, an entire day to spend in the Californian capital.",Around the World in Eighty Days,Jules Verne
05:45,quarter_to,"At a quarter before six the travellers reached the station, and found the train ready to depart.",Around the World in Eighty Days,Jules Verne
06:00,oclock,The train left Oakland station at six o’clock.,Around the World in Eighty Days,Jules Verne
08:00,oclock,At eight o’clock a steward entered the car and announced that the time for going to bed had arrived; and in a few minutes the car was transformed into a dormitory.,Around the World in Eighty Days,Jules Verne
09:00,oclock,"The train entered the State of Nevada through the Carson Valley about nine o’clock, going always northeasterly; and at midday reached Reno, where there was a delay of twenty minutes for breakfast.",Around the World in Eighty Days,Jules Verne
12:00,noon,"The train entered the State of Nevada through the Carson Valley about nine o’clock, going always northeasterly; and at midday reached Reno, where there was a delay of twenty minutes for breakfast.",Around the World in Eighty Days,Jules Verne
12:00,oclock,About twelve o’clock a troop of ten or twelve thousand head of buffalo encumbered the track.,Around the World in Eighty Days,Jules Verne
08:00,oclock,"It was eight o’clock when the train passed through the defiles of the Humboldt Range, and half-past nine when it penetrated Utah, the region of the Great Salt Lake, the singular colony of the Mormons.",Around the World in Eighty Days,Jules Verne
09:30,half_past,"It was eight o’clock when the train passed through the defiles of the Humboldt Range, and half-past nine when it penetrated Utah, the region of the Great Salt Lake, the singular colony of the Mormons.",Around the World in Eighty Days,Jules Verne
